,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
663,rTusIV_D15w,"Ζωή Κωνσταντοπούλου, ΣΕΑ Αλμυρού (16/05/19)",2023-03-14 21:39:29+00:00,,[],10,0,0,0,2023-03-14,21:39:29,0.0,0.0,0.0,4.5
664,fuqRvRzJXKU,"Ζωή Κωνσταντοπούλου, Σέρρες (18/05/19)",2023-03-14 21:39:06+00:00,,[],16,0,0,1,2023-03-14,21:39:06,0.0,0.0625,0.0,7.4
665,Ic3EU2rALTA,Εσύ θέλεις #ζωή στη Βουλή ;,2023-03-14 21:38:45+00:00,,[],75,6,0,2,2023-03-14,21:38:45,0.08,0.02666666666666667,0.0,35.65
666,FQgV6P8Qnzs,"Η Ζωή Κωνσταντοπούλου στον τηλεοπτικό σταθμό  Δίκτυο , στις Σέρρες",2023-03-14 21:38:05+00:00,,[],32,2,0,0,2023-03-14,21:38:05,0.0625,0.0,0.0,14.9
667,k-mLfTZchv0,"Η ομιλία της Γερακίνας Ευσταθίου, υποψήφιας Ευρωβουλευτή (20/04/2019)",2023-03-14 21:37:46+00:00,"H ομιλία της υποψήφιας Ευρωβουλευτή με την Πλεύση Ελευθερίας, Γερακίνας Ευσταθίου, εργαζόμενης, ενεργό μέλος του Συλλόγου γονέων και του κινήματος κατά της εξόρυξης χρυσού στις Σκουριές Χαλκιδικής.",[],32,1,0,0,2023-03-14,21:37:46,0.03125,0.0,0.0,14.65
668,HWI3nj8oysc,"Η ομιλία της Ευαγγελίας Παναή, υποψήφιας Ευρωβουλευτή (20/04/2019)",2023-03-14 21:37:32+00:00,"Η ομιλία της δημοτικής συμβούλου Ρόδου και υποψήφιας Ευρωβουλευτή με την Πλεύση Ελευθερίας, Ευαγγελίας Παναή.",[],22,2,0,0,2023-03-14,21:37:32,0.09090909090909091,0.0,0.0,10.4
669,5XGdpW3GPiE,Η ομιλία της Επικεφαλής της Πλεύσης Ελευθερίας κ υποψήφιας Ευρωβουλευτή Ζωής Κωνσταντοπούλου,2023-03-14 21:37:25+00:00,"Η ομιλία της Επικεφαλής της Πλεύσης Ελευθερίας και υποψήφιας Ευρωβουλευτή, Ζωής Κωνσταντοπούλου, δικηγόρου, τέως Προέδρου της Βουλής, στην παρουσίαση του Ευρωψηφοδελτίου της Πλεύσης Ελευθερίας (20 Απριλίου 2019).",[],78,3,0,0,2023-03-14,21:37:25,0.038461538461538464,0.0,0.0,35.85
670,p7zuLAFJ3rA,Η ομιλία της Ζωής Κωνσταντοπούλου στη Λάρισα (16/05/19),2023-03-14 21:36:06+00:00,"Η ομιλία της Επικεφαλής της Πλεύσης Ελευθερίας και υποψήφιας Ευρωβουλευτή, Ζωής Κωνσταντοπούλου, στην Πλατεία Ταχυδρομείου στη Λάρισα (16/05/2019).

Χαιρετισμό επίσης απευθύνουν οι συνυποψήφιοι ευρωβουλευτές:
Λάμπρος Καραγεώργος, ιατρός-καρδιολόγος από τη Λάρισα
Μαργαρίτης Πατσιαντάς, συνταξιούχος δικηγόρος, επικεφαλής της δημοτικής παράταξης της μείζονος μειοψηφίας «Δρόμοι Συνεργασίας, Ανατροπής και Αλληλεγγύης» Βόλου
Δέσποινα Σκρέτα, δικηγόρος στο Λονδίνο",[],44,0,0,0,2023-03-14,21:36:06,0.0,0.0,0.0,19.8
671,Xy9o8-u11EM,"Η ομιλία της Ζωής στη Θεσσαλονίκη, Πυρίκαυστος Ελλάδας",2023-03-14 21:35:30+00:00,,[],585,15,0,1,2023-03-14,21:35:30,0.02564102564102564,0.0017094017094017094,0.0,267.2
672,zcrM_CnsSXs,"Η ομιλία της Ναταλίας Αθανασούλη, υποψήφιας Ευρωβουλευτή (20/04/19)",2023-03-14 21:35:26+00:00,"Η ομιλία της υποψήφιας Ευρωβουλευτή με την Πλεύση Ελευθερίας Ναταλίας Αθανασούλη, φοιτήτρια Νομικής, ενεργή στον τομέα των ανθρωπίνων δικαιωμάτων και του διεθνούς ποινικού δικαίου στην παρουσίαση του Ευρωψηφοδελτίου της Πλεύσης Ελευθερίας (20 Απριλίου 2019).",[],15,1,0,0,2023-03-14,21:35:26,0.06666666666666667,0.0,0.0,7.0
