,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
148,aHyYE43Kefc,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, για το Σ/Ν του Υπουργείου Οικονομικών",2023-12-06 09:32:36+00:00,06/12/2023,[],153,14,0,0,2023-12-06,09:32:36,0.0915032679738562,0.0,0.0,72.35000000000001
149,ExJPFxLsiEw,"Ο Βουλευτής Β1' Βορείου Τομέα Αθηνών, Χ. Κατσιβαρδάς, στην Ειδική Μόνιμη Επιτροπή Σωφρονιστικού",2023-12-06 08:25:06+00:00,04/12/2023,[],115,15,0,0,2023-12-06,08:25:06,0.13043478260869565,0.0,0.0,55.5
150,6ul86hQQets,"Ομιλία του Βουλευτή Α' Αθηνών, Αθανασίου Χαλκιά, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-12-06 08:20:26+00:00,05/12/2023,[],89,8,0,0,2023-12-06,08:20:26,0.0898876404494382,0.0,0.0,42.050000000000004
151,oRzcovvtJ3s,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, για την Εξεταστική Επιτροπή για τα Τέμπη",2023-12-06 08:11:13+00:00,05/12/2023,[],63,10,0,0,2023-12-06,08:11:13,0.15873015873015872,0.0,0.0,30.85
152,ZHAAsXK8vIg,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στη Διαρκή Επιτροπή Δημόσιας Διοίκησης",2023-12-06 08:08:19+00:00,05/12/2023,[],64,9,0,0,2023-12-06,08:08:19,0.140625,0.0,0.0,31.05
153,oYqPDKXARLM,"Ομιλία του Βουλευτή, Α' Ανατολικής Αττικής, Ι. Δημητροκάλλη, στην Επιτροπή Παραγωγής & Εμπορίου",2023-12-05 12:52:25+00:00,4/12/2023,[],134,16,0,0,2023-12-05,12:52:25,0.11940298507462686,0.0,0.0,64.30000000000001
154,cjbVwwQ1xq8,"Ο Βουλευτής Α' Αθηνών, Αθανάσιος Χαλκιάς, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-12-04 15:57:45+00:00,04/12/2023,[],57,8,0,0,2023-12-04,15:57:45,0.14035087719298245,0.0,0.0,27.650000000000002
155,CmaJbvWSeA0,"Ο Βουλευτής Β' Θεσσαλονίκης, Πέτρος Δημητριάδης, στην εκπομπή  «Πρωινή Επισκόπηση» (ΒΟΥΛΗ TV)",2023-12-04 14:08:08+00:00,04/12/2023,[],287,24,0,0,2023-12-04,14:08:08,0.08362369337979095,0.0,0.0,135.15
156,yKDxfOVyEJw,«ΣΠΑΡΤΙΑΤΕΣ»: Τιμή και Δόξα στους Πεσόντες του Συντάγματος Χωροφυλακής Μακρυγιάννη τον Δεκέμβριο,2023-12-04 09:12:14+00:00,03/12/2023,[],199,19,0,0,2023-12-04,09:12:14,0.09547738693467336,0.0,0.0,94.3
157,JlMtGgneO0M,"Δηλώσεις Προέδρου των «ΣΠΑΡΤΙΑΤΩΝ», Β. Στίγκα, μετά την ενημέρωση των πολιτικών αρχηγών από τον ΥΠΕΞ",2023-12-04 08:59:45+00:00,01/12/2023,[],204,11,0,0,2023-12-04,08:59:45,0.05392156862745098,0.0,0.0,94.55
158,k9WH6c5ocL0,"Ομιλία του Βουλευτή, Α' Ανατολικής Αττικής, Ι. Δημητροκάλλη, στην Επιτροπή Παραγωγής & Εμπορίου",2023-12-04 08:56:38+00:00,01/12/2023,[],131,15,0,0,2023-12-04,08:56:38,0.11450381679389313,0.0,0.0,62.7
159,p9hFGYr4GIk,"Ομιλία του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, για το Σ/Ν του Υπουργείου Εθνικής Οικονομίας",2023-12-04 08:52:35+00:00,01/12/2023,[],239,19,0,0,2023-12-04,08:52:35,0.0794979079497908,0.0,0.0,112.3
160,5T2P11RLXx4,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, για το Σ/Ν του Υπουργείου Οικονομικών",2023-12-01 15:55:24+00:00,01/12/2023,[],146,12,0,0,2023-12-01,15:55:24,0.0821917808219178,0.0,0.0,68.7
161,pyk6QrUuUmE,"Βασίλης Στίγκας, Πρόεδρος Κ.Ο. «ΣΠΑΡΤΙΑΤΕΣ» στη Βουλή: Δυναμικά στο πλευρό των Αρμενίων αδελφών μας!",2023-12-01 15:23:57+00:00,01/12/2023,[],103,15,0,0,2023-12-01,15:23:57,0.14563106796116504,0.0,0.0,50.1
162,6Ott8hCZcIg,"Ο Πρόεδρος των «ΣΠΑΡΤΙΑΤΩΝ», Βασίλης Στίγκας ξεσκεπάζει το μιντιακό οχετό που έστησαν εις βάρος μας",2023-12-01 11:07:57+00:00,01/12/ 2023,[],1309,35,0,0,2023-12-01,11:07:57,0.026737967914438502,0.0,0.0,597.8000000000001
163,6yc9VFVTOCM,"Τοποθέτηση του Βουλευτή Αιτωλοακαρνανίας, Δ. Βαλτογιάννη, στην Επιτροπή Οδικής Ασφάλειας (Μέρος Β')",2023-12-01 09:54:25+00:00,30/11/2023,[],89,10,0,0,2023-12-01,09:54:25,0.11235955056179775,0.0,0.0,42.550000000000004
164,SVsxxbg_Kkc,"Τοποθέτηση του Βουλευτή Αιτωλοακαρνανίας, Διονύσιου Βαλτογιάννη, στην Επιτροπή Οδικής Ασφάλειας",2023-12-01 09:51:22+00:00,30/11/2023,[],90,10,0,0,2023-12-01,09:51:22,0.1111111111111111,0.0,0.0,43.0
165,hpSuwq25rQw,"Ομιλία Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, στην Ολομέλεια για το Σ/Ν του Υπουργείου Οικονομικών",2023-12-01 09:44:17+00:00,01/12/2023,[],89,13,0,0,2023-12-01,09:44:17,0.14606741573033707,0.0,0.0,43.300000000000004
166,fRrj69HSNxo,"Ομιλία Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στην Επιτροπή Δημοσίων Επιχειρήσεων για e-ΕΦΚΑ",2023-11-30 16:29:19+00:00,30/11/2023,[],111,13,0,0,2023-11-30,16:29:19,0.11711711711711711,0.0,0.0,53.2
167,_mrCooRDCK8,"Ομιλία του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, στην Επιτροπή Οικονομικών Υποθέσεων (Μέρος Β')",2023-11-30 16:24:59+00:00,30/11/2023,[],148,16,0,0,2023-11-30,16:24:59,0.10810810810810811,0.0,0.0,70.60000000000001
168,MWauTt7dX7M,"Ομιλία του Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων (Μέρος Β')",2023-11-30 16:17:40+00:00,30/11/2023,[],81,9,0,0,2023-11-30,16:17:40,0.1111111111111111,0.0,0.0,38.7
169,sEGo3pLPJ8E,"Οι «ΣΠΑΡΤΙΑΤΕΣ» στον Πάνδημο Εορτασμό του Πολιούχου της Πάτρας, Αγίου Ανδρέα του Πρωτοκλήτου",2023-11-30 15:15:47+00:00,30/11/2023,[],550,18,0,0,2023-11-30,15:15:47,0.03272727272727273,0.0,0.0,252.0
170,Wk084TeAv98,"Ο Βουλευτής Α' Αθηνών, Αθανάσιος Χαλκιάς, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων (Μέρος Β')",2023-11-30 11:26:11+00:00,28/11/2023,[],81,9,0,0,2023-11-30,11:26:11,0.1111111111111111,0.0,0.0,38.7
171,hPExh5H9w4Q,"Ομιλία του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-30 10:25:43+00:00,30/11/2023,[],186,16,0,0,2023-11-30,10:25:43,0.08602150537634409,0.0,0.0,87.7
172,R_pcb545YTU,"Ομιλία του Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-30 09:58:58+00:00,30/11/2023,[],89,12,0,0,2023-11-30,09:58:58,0.1348314606741573,0.0,0.0,43.050000000000004
173,chucOQj73zA,"Τοποθέτηση του Βουλευτή Α' Α. Αττικής, Ι. Δημητροκάλλη, για το Σ/Ν του Υπουργείου Κλιματικής Κρίσης",2023-11-29 12:24:19+00:00,29/11/2023,[],473,26,0,0,2023-11-29,12:24:19,0.05496828752642706,0.0,0.0,219.35
174,LuyyHExdfVU,"Τοποθέτηση του Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-28 13:59:56+00:00,28/11/2023,[],122,13,0,0,2023-11-28,13:59:56,0.10655737704918032,0.0,0.0,58.15
175,CUOhbmwZOAI,"Ο Βουλευτής Β' Θεσσαλονίκης, Πέτρος Δημητριάδης, στην εκπομπή «Τι λέει ο Νόμος»  ΒΟΥΛΗ TV",2023-11-28 11:41:44+00:00,16/11/2023,[],354,24,0,0,2023-11-28,11:41:44,0.06779661016949153,0.0,0.0,165.3
176,WNBF_jTbIUg,"Ομιλία του Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, στην Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-28 08:24:40+00:00,27/11/2023,[],175,15,0,0,2023-11-28,08:24:40,0.08571428571428572,0.0,0.0,82.5
177,FRb--voPzNo,"Επίκαιρη Ερώτηση του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στον Υφυπ. Εξωτερικών",2023-11-27 16:02:28+00:00,27/11/2023,[],345,19,0,0,2023-11-27,16:02:28,0.05507246376811594,0.0,0.0,160.0
178,1iSzv4pppHU,"Ο Βουλευτής Β' Θεσσαλονίκης, Πέτρος Δημητριάδης, για την Ημέρα εξάλειψης της βίας κατά των γυναικών",2023-11-27 10:48:55+00:00,27/11/2023,[],129,15,0,0,2023-11-27,10:48:55,0.11627906976744186,0.0,0.0,61.800000000000004
179,qN03BK0t7NU,«ΣΠΑΡΤΙΑΤΕΣ»: Τιμή στους 118 πατριώτες που εκτέλεσαν οι Ναζί κατακτητές στο Μονοδένδρι Λακωνίας,2023-11-27 09:42:18+00:00,26/11/2023,[],144,14,0,0,2023-11-27,09:42:18,0.09722222222222222,0.0,0.0,68.3
180,fvNU8Q_VVnU,"Οι «ΣΠΑΡΤΙΑΤΕΣ» τίμησαν τον πολιούχο και προστάτη της Σπάρτης, Όσιο Νίκωνα, τον «Μετανοείτε»",2023-11-27 09:35:18+00:00,26/11/2023,[],126,7,0,0,2023-11-27,09:35:18,0.05555555555555555,0.0,0.0,58.45
181,UVVnCWohFqU,"Ομιλία Βουλευτή Β1' Β. Τομέα Αθηνών, Χ. Κατσιβαρδά, για Προκαταρκτική Εξέταση για τραγωδία Τεμπών",2023-11-27 09:19:48+00:00,24/11/2023,[],693,59,0,0,2023-11-27,09:19:48,0.08513708513708514,0.0,0.0,326.6
182,Tgyb_qGmKhw,"Ομιλία του Βουλευτή Α' Θεσσαλονίκης, Ι. Κόντη, για Προκαταρκτική Εξέταση για τραγωδία των Τεμπών",2023-11-27 09:08:08+00:00,24/11/2023,[],108,17,0,0,2023-11-27,09:08:08,0.1574074074074074,0.0,0.0,52.85
183,2haBEZbHQic,"Ομιλία του Βουλευτή Β' Πειραιώς, Α. Ζερβέα, για την Προκαταρκτική Εξέταση για τραγωδία των Τεμπών",2023-11-27 09:00:25+00:00,24/11/2023,[],204,19,0,0,2023-11-27,09:00:25,0.09313725490196079,0.0,0.0,96.55
184,TeDd7oc0kqA,"Τοποθέτηση του Βουλευτή Ηρακλείου, Μιχαήλ Γαυγιωτάκη, στην Επιτροπή Περιφερειών για το Δημογραφικό",2023-11-24 11:21:34+00:00,23/11/2023,[],243,16,0,0,2023-11-24,11:21:34,0.06584362139917696,0.0,0.0,113.35000000000001
185,h2d7O1n4xbg,"Ομιλία Βουλευτή Β' Θεσσαλονίκης, Π. Δημητριάδη, για σύσταση Εξεταστικής για τραγωδία των Τεμπών",2023-11-24 10:38:06+00:00,24/11/2023,[],285,30,0,0,2023-11-24,10:38:06,0.10526315789473684,0.0,0.0,135.75
186,KhD5-IVDdmw,"Ομιλία του Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά με αφορμή τον εορτασμό της Ημέρας Εθνικής Αντίστασης",2023-11-24 09:15:23+00:00,24/11/2023,[],301,17,0,0,2023-11-24,09:15:23,0.05647840531561462,0.0,0.0,139.70000000000002
187,3o1bUYWH8Uw,"Τοποθέτηση Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, στην Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-23 15:06:14+00:00,23/11/2023,[],224,18,0,0,2023-11-23,15:06:14,0.08035714285714286,0.0,0.0,105.3
188,OJVn_TCEP_4,"Τοποθέτηση του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, στην Διαρκή Επιτροπή Οικονομικών Υποθέσεων",2023-11-23 13:15:51+00:00,23/11/2023,[],336,27,0,0,2023-11-23,13:15:51,0.08035714285714286,0.0,0.0,157.95000000000002
189,JSHpj6Fu4xQ,"Ομιλία του Βουλευτή, Α' Ανατολικής Αττικής, Ι. Δημητροκάλλη, για το Σ/Ν του Υπουργείου Περιβάλλοντος",2023-11-23 10:10:19+00:00,23/11/2023,[],310,25,0,0,2023-11-23,10:10:19,0.08064516129032258,0.0,0.0,145.75
190,ABhN7A54B_M,"Δευτερολογία του Προέδρου των «ΣΠΑΡΤΙΑΤΩΝ», Β. Στίγκα, για ανασυγκρότηση της Θεσσαλίας & του Έβρου",2023-11-22 16:03:34+00:00,22/11/2023,[],182,17,0,0,2023-11-22,16:03:34,0.09340659340659341,0.0,0.0,86.15
191,c8veW0AZ5GE,"Ομιλία του Προέδρου, Βασίλη Στίγκα, για τις καταστροφές των προηγούμενων μηνών σε Έβρο και Θεσσαλία",2023-11-22 13:06:00+00:00,22/11/2023,[],269,26,0,0,2023-11-22,13:06:00,0.09665427509293681,0.0,0.0,127.55
192,qzNI83-4PDs,"Τοποθέτηση του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, στην Επιτροπή Ευρωπαϊκών Υποθέσεων",2023-11-22 12:13:46+00:00,22/11/2023,[],193,21,0,0,2023-11-22,12:13:46,0.10880829015544041,0.0,0.0,92.10000000000001
193,pIWMCzhqPTk,Οι «ΣΠΑΡΤΙΑΤΕΣ» στον εορτασμό των Εισοδίων της Θεοτόκου πολιούχου της πρωτεύουσας της Βοιωτίας,2023-11-22 07:51:52+00:00,Λιβαδειά 21/11/2023,[],252,28,0,0,2023-11-22,07:51:52,0.1111111111111111,0.0,0.0,120.4
194,umg1XoOc5OQ,"Ομιλία του Βουλευτή Α' Ανατ. Αττικής, Ι. Δημητροκάλλη για το Σ/Ν του Υπουργείου Ανάπτυξης & Τροφίμων",2023-11-21 10:05:41+00:00,21/11/2023,[],247,21,0,0,2023-11-21,10:05:41,0.08502024291497975,0.0,0.0,116.4
195,C5xN8OlEoaQ,"Τοποθέτηση του Βουλευτή Α' Ανατ. Αττικής, Ι. Δημητροκάλλη στην Επιτροπή Παραγωγής & Εμπορίου",2023-11-21 10:02:18+00:00,20/11/2023,[],92,13,0,0,2023-11-21,10:02:18,0.14130434782608695,0.0,0.0,44.65
196,3dKi5YzzZxk,"Επίκαιρη Ερώτηση του Βουλευτή Ηρακλείου, Μ. Γαυγιωτάκη, στον  υπουργό Προστασίας του Πολίτη",2023-11-20 15:48:06+00:00,20/11/2023,[],310,27,0,0,2023-11-20,15:48:06,0.08709677419354839,0.0,0.0,146.25
197,HsoNWmrezSM,"Επίκαιρη Ερώτηση, του Βουλευτή Β' Πειραιώς, Α. Ζερβέα, στον υπουργό Εξωτερικών, Γιώργο Γεραπετρίτη",2023-11-20 15:14:52+00:00,20/11/2023,[],226,30,0,0,2023-11-20,15:14:52,0.13274336283185842,0.0,0.0,109.2
198,bgxoUkRJLqQ,Οι «ΣΠΑΡΤΙΑΤΕΣ» στην Ημερίδα: «Η καταστροφική πολιτική της Τουρκίας» στο Μέγαρο της Παλαιάς Βουλής,2023-11-20 14:40:01+00:00,19/11/2023,[],203,27,0,0,2023-11-20,14:40:01,0.1330049261083744,0.0,0.0,98.10000000000001
199,gDV_AnZMdnI,"Τοποθέτηση Βουλευτή Β' Θεσσαλονίκης, Π. Δημητριάδη στην Επιτροπή Δημόσιας Διοίκησης για το διαδίκτυο",2023-11-16 15:32:02+00:00,15/11/2023,[],121,13,0,0,2023-11-16,15:32:02,0.10743801652892562,0.0,0.0,57.7
200,UCmD_CJNCQU,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, για το Σ/Ν του Υπουργείου Δικαιοσύνης",2023-11-16 14:55:10+00:00,16/11/2023,[],120,14,0,0,2023-11-16,14:55:10,0.11666666666666667,0.0,0.0,57.5
201,KjjmVSsAHfo,"Ομιλία του Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, για το Σχέδιο Νόμου του Υπουργείου Δικαιοσύνης",2023-11-16 14:23:22+00:00,16/11/2023,[],124,17,0,0,2023-11-16,14:23:22,0.13709677419354838,0.0,0.0,60.050000000000004
202,Og8zZArQg1A,"Ομιλία Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, για σύσταση Εξεταστικής για την τραγωδία στα Τέμπη",2023-11-16 12:57:19+00:00,15/11/2023,[],250,27,0,0,2023-11-16,12:57:19,0.108,0.0,0.0,119.25
203,JoFMB_BUgYo,"Ομιλία Βουλευτή Β1' Β. Τομέα Αθηνών, Χ. Κατσιβαρδά, για σύσταση Εξεταστικής της τραγωδίας στα Τέμπη",2023-11-16 12:51:37+00:00,15/11/2023,[],861,66,0,0,2023-11-16,12:51:37,0.07665505226480836,0.0,0.0,403.95
204,EUIOUGxXCRM,"Ο Βουλευτής Α' Ανατολικής Αττικής, Ι. Δημητροκάλλης, στην Διαρκή Επιτροπή Παραγωγής και Εμπορίου",2023-11-16 12:31:53+00:00,16/11/2023,[],124,15,0,0,2023-11-16,12:31:53,0.12096774193548387,0.0,0.0,59.550000000000004
205,ZNWilaTCDws,"Ομιλία Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, για την ψήφιση Σχεδίου Προϋπολογισμού Δαπανών Βουλής",2023-11-16 10:45:22+00:00,16/11/2023,[],226,17,0,0,2023-11-16,10:45:22,0.0752212389380531,0.0,0.0,105.95
206,YPF6aF4iaaQ,"Ομιλία του Βουλευτή Β' Πειραιώς, Α. Ζερβέα, για τη σύσταση Εξεταστικής για την τραγωδία των Τεμπών",2023-11-16 09:49:14+00:00,15/11/2023,[],156,19,0,0,2023-11-16,09:49:14,0.12179487179487179,0.0,0.0,74.95
207,gekW-AxCKQI,"Ο Πρόεδρος των «ΣΠΑΡΤΙΑΤΩΝ», Βασίλης Στίγκας, στην εκπομπή «Καμπάνες» της ΒΕΡΓΙΝΑΣ ΤΗΛΕΟΡΑΣΗΣ",2023-11-16 08:34:46+00:00,15/11/2023,[],252,18,0,0,2023-11-16,08:34:46,0.07142857142857142,0.0,0.0,117.9
208,dvedm-ppulU,"Επίσκεψη Βουλευτή Ηρακλείου «ΣΠΑΡΤΙΑΤΩΝ», Μιχαήλ Γαυγιωτάκη, στον 1ο Πυροσβεστικό Σταθμό Ηρακλείου",2023-11-15 15:37:10+00:00,14/11/2023,[],113,18,0,0,2023-11-15,15:37:10,0.1592920353982301,0.0,0.0,55.35
209,jr0SNWbNkG4,"Ομιλία Προέδρου «ΣΠΑΡΤΙΑΤΩΝ», Β. Στίγκα, στη Βουλή για σύσταση Εξεταστικής για τραγωδία των Τεμπών",2023-11-15 13:23:59+00:00,15/11/2023,[],1234,63,0,0,2023-11-15,13:23:59,0.051053484602917344,0.0,0.0,571.0500000000001
210,18_QTfZYuBQ,"Ο Βουλευτής Β' Θεσσαλονίκης, Π. Δημητριάδης στο κεντρικό δελτίο ειδήσεων της ΒΕΡΓΙΝΑΣ ΤΗΛΕΟΡΑΣΗΣ",2023-11-15 11:19:54+00:00,14/11/2023,[],146,24,0,0,2023-11-15,11:19:54,0.1643835616438356,0.0,0.0,71.7
211,3L7c8Ve73Cs,"Ο Βουλευτής Β' Θεσσαλονίκης, Π. Δημητριάδης, για σύσταση Εξεταστικής για την τραγωδία των Τεμπών",2023-11-15 10:42:09+00:00,15/11/2023,[],207,26,0,0,2023-11-15,10:42:09,0.12560386473429952,0.0,0.0,99.65
212,XxABAInaQM4,"Δευτερολογία του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στην Επιτροπή Δημόσιας Διοίκησης",2023-11-14 14:28:49+00:00,14/11/2023,[],223,19,0,0,2023-11-14,14:28:49,0.08520179372197309,0.0,0.0,105.10000000000001
213,TT26KT2_owc,"Τοποθέτηση του Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στην Επιτροπή Δημόσιας Διοίκησης",2023-11-14 12:27:03+00:00,14/11/2023,[],174,18,0,0,2023-11-14,12:27:03,0.10344827586206896,0.0,0.0,82.8
214,M_XQVrSRV84,"Επίσκεψη του Πρόεδρου της Κ.Ο. των «ΣΠΑΡΤΙΑΤΩΝ», Βασίλη Στίγκα, στο Αστυνομικό Τμήμα Ασπροπύργου",2023-11-13 16:03:22+00:00,11/11/2023,[],197,29,0,0,2023-11-13,16:03:22,0.14720812182741116,0.0,0.0,95.9
215,djvNU4upawM,"Ο Πρόεδρος των «ΣΠΑΡΤΙΑΤΩΝ», Β. Στίγκας στο Metropolis 95.5 στην «Παρέμβαση» με τον Κ. Παπαζαφειρίου",2023-11-13 15:56:13+00:00,11/11/2023,[],228,26,0,0,2023-11-13,15:56:13,0.11403508771929824,0.0,0.0,109.10000000000001
216,37FZnTZ_ImA,"Επίκαιρη Ερώτηση του Βουλευτή Ηρακλείου, Μιχαήλ Γαυγιωτάκη, στον Υφυπουργό Υγείας, Μ. Θεμιστοκλέους",2023-11-13 15:07:13+00:00,13/11/2023,[],408,33,0,0,2023-11-13,15:07:13,0.08088235294117647,0.0,0.0,191.85
217,CCjPO8s2HPw,"Ομιλία Βουλευτή Α' Θεσσαλονίκης, Ιωάννη Κόντη, στην Διαρκή Επιτροπή Δημόσιας Διοίκησης & Δικαιοσύνης",2023-11-10 11:42:38+00:00,10/11/2023,[],270,28,0,0,2023-11-10,11:42:38,0.1037037037037037,0.0,0.0,128.5
218,0QDiQszjzOM,"Ομιλία Βουλευτή Β' Θεσσαλονίκης, Πέτρου Δημητριάδη, στην Επιτροπή Δημόσιας Διοίκησης & Δικαιοσύνης",2023-11-10 10:40:11+00:00,10/11/2023,[],329,34,0,0,2023-11-10,10:40:11,0.1033434650455927,0.0,0.0,156.55
219,7px5D4tTAXI,"Ομιλία του Βουλευτή Α' Ανατολικής Αττικής, Ιωάννη Δημητροκάλλη, για το Σ/Ν του Υπουργείου Ανάπτυξης",2023-11-09 15:27:25+00:00,09/11/2023,[],191,15,0,0,2023-11-09,15:27:25,0.07853403141361257,0.0,0.0,89.7
220,ayAzdZiZ2Lk,"Τοποθέτηση του Βουλευτή Α΄ Α. Αττικής, Ι. Δημητροκάλλη για την άρση ασυλίας των μελών της Κ.Ο. μας",2023-11-09 15:22:53+00:00,09/11/2023,[],357,26,0,0,2023-11-09,15:22:53,0.07282913165266107,0.0,0.0,167.15
221,jjxLgxtkr_Q,"Τοποθέτηση του Βουλευτή Ηρακλείου, Μιχαήλ Γαυγιωτάκη, για την άρση ασυλίας μελών της Κ.Ο. μας",2023-11-09 15:15:39+00:00,09/11/2023,[],421,27,0,0,2023-11-09,15:15:39,0.06413301662707839,0.0,0.0,196.20000000000002
222,NhRHGAI1zHU,"Τοποθέτηση Βουλευτή Β2' Δυτικού Τομέα Αθηνών, Γ. Μανούσου, για την άρση ασυλίας μελών της Κ.Ο. μας",2023-11-09 15:10:11+00:00,09/11/2023,[],236,19,0,0,2023-11-09,15:10:11,0.08050847457627118,0.0,0.0,110.95
223,PeWBxXQdHm0,"Ομιλία του Βουλευτή Αιτωλοακαρνανίας, Δ. Βαλτογιάννη, για το αίτημα άρσης ασυλίας μελών της Κ.Ο. μας",2023-11-09 12:44:03+00:00,09/11/2023,[],170,19,0,0,2023-11-09,12:44:03,0.11176470588235295,0.0,0.0,81.25
224,NVilxmBAS6Y,"Τοποθέτηση του Βουλευτή Αχαΐας, Γεώργιου Ασπιώτη, για την άρση ασυλίας των μελών της Κ.Ο. ΣΠΑΡΤΙΑΤΕΣ",2023-11-09 12:35:06+00:00,09/11/2023,[],215,19,0,0,2023-11-09,12:35:06,0.08837209302325581,0.0,0.0,101.5
225,7xKhPwP4q64,"Τοποθέτηση του Βουλευτή Α' Θεσσαλονίκης, Ι. Κόντη, για την άρση ασυλίας των μελών της Κ.Ο. μας",2023-11-09 12:20:00+00:00,09/11/2023,[],484,26,0,0,2023-11-09,12:20:00,0.05371900826446281,0.0,0.0,224.3
226,4onPA4E0EPY,"Ομιλία του Βουλευτή Β' Θεσσαλονίκης, Π. Δημητριάδη για την πολιτική δίωξη πίσω από την άρση ασυλίας",2023-11-09 12:13:23+00:00,09/11/2023,[],297,28,0,0,2023-11-09,12:13:23,0.09427609427609428,0.0,0.0,140.65
227,PlkzD7BnUE0,"Τοποθέτηση του Βουλευτή, Β1' Β. Τομέα Αθηνών, Χ. Κατσιβαρδά, για την κακοστημένη πολιτική σκευωρία",2023-11-09 12:02:03+00:00,09/11/2023,[],1354,90,0,0,2023-11-09,12:02:03,0.06646971935007386,0.0,0.0,631.8000000000001
228,_CNU-49tD80,"Ομιλία του Βουλευτή Β' Πειραιώς, Αλέξανδρου Ζερβέα για την πολιτική δίωξη εις βάρος των «ΣΠΑΡΤΙΑΤΩΝ»",2023-11-09 11:52:11+00:00,09/11/2023,[],493,43,0,0,2023-11-09,11:52:11,0.0872210953346856,0.0,0.0,232.6
229,vGFTstq_oZ4,"Ομιλία Βουλευτή Α' Αθηνών, Αθανάσιου Χαλκιά, για τη σκευωρία κατά της Κ.Ο. των «ΣΠΑΡΤΙΑΤΩΝ»",2023-11-09 11:47:24+00:00,09/11/2023,[],308,26,0,0,2023-11-09,11:47:24,0.08441558441558442,0.0,0.0,145.1
230,0l6Evi4ojhs,"Ομιλία-καταπέλτης του Προέδρου, Β. Στίγκα, για διαχρονική εξαπάτηση εκλογέων από τα κόμματα εξουσίας",2023-11-09 11:17:57+00:00,09/11/2023,[],536,43,0,0,2023-11-09,11:17:57,0.08022388059701492,0.0,0.0,251.95000000000002
231,6QEmQM28qyU,"Ομιλία του Βουλευτή Β' Πειραιώς, Αλέξανδρου Ζερβέα, στην Επιτροπή Ευρωπαϊκών Υποθέσεων",2023-11-09 10:01:32+00:00,08/11/2023,[],172,17,0,0,2023-11-09,10:01:32,0.09883720930232558,0.0,0.0,81.65
232,iUGpNMcJnbo,"Ο Πρόεδρος των «ΣΠΑΡΤΙΑΤΩΝ», Βασίλειος Στίγκας, στην Εορτή του Προστάτη της Πολεμικής Αεροπορίας",2023-11-09 09:47:04+00:00,08/11/2023,[],225,11,0,0,2023-11-09,09:47:04,0.04888888888888889,0.0,0.0,104.0
233,qwYIh5QRTZk,"Ο Βουλευτής Α΄ Ανατολικής Αττικής, Ιωάννης Δημητροκάλλης, στην Επιτροπή Παραγωγής και Εμπορίου",2023-11-08 08:36:31+00:00,07/11/2023,[],92,8,0,0,2023-11-08,08:36:31,0.08695652173913043,0.0,0.0,43.4
